real,imag
-198.124,-279.228
112.145,278.097
-104.388,-337.875
-32.3796,244.295
72.9272,-218.955
-219.314,59.2038
243.726,5.28198
-348.827,-173.45
310.801,216.344
-339.439,-337.4
220.417,314.793
-174.199,-360.394
-3.15139,260.85
82.6118,-235.548
-262.758,77.0734
313.372,-8.94919
-436.37,-173.826
409.088,246.801
-444.209,-415.276
331.494,456.155
-295.829,-577.107
137.062,558.476
-86.4438,-612.503
-54.5772,525.167
58.1935,-515.121
-130.907,374.966
56.0925,-329.354
-52.8563,175.307
-83.4353,-139.411
124.214,17.4831
-268.657,-31.5862
287.522,-29.9093
-384.054,-45.6767
336.994,36.858
-360.014,-147.677
242.898,150.844
-209.138,-248.637
55.5726,216.57
-9.00753,-263.971
-134.39,176.507
151.985,-174.945
-254.199,55.5182
225.949,-46.5931
-284.665,-52.5873
220.458,16.0263
-253.346,-52.0196
173.256,-53.9567
-197.701,80.249
112.728,-228.634
-131.808,267.794
37.9827,-394.902
-43.6663,380.167
-66.7907,-428.369
77.4807,322.205
-199.118,-281.68
210.572,104.755
-318.358,-23.9749
299.362,-155.172
-361.127,199.037
284.774,-307.704
-284.844,258.814
151.16,-267.483
-107.192,127.493
-49.6723,-68.4083
91.1986,-105.681
-219.008,160.712
207.953,-294.507
-266.402,280.781
178.531,-329.448
-163.054,228.39
13.7885,-201.28
43.2018,47.0733
-210.187,3.84107
261.128,-150.937
-402.03,167.23
413.402,-259.549
-509.238,210.585
477.891,-237.284
-539.576,131.149
486.156,-115.319
-538.135,-15.7883
484.6,39.3533
-540.989,-163.862
490.234,170.919
-541.917,-273.759
474.71,258.006
-496.464,-339.477
387.068,304.697
-358.358,-368.924
196.26,317.227
-119.613,-363.252
-78.9252,290.989
175.2,-314.006
-373.49,217.355
449.214,-216.587
-608.762,99.161
631.668,-82.8304
-729.639,-43.5311
687.815,61.9147
-722.987,-184.404
624.301,194.871
-611.233,-307.64
474.374,308.487
-433.73,-412.659
279.927,405.457
-232.872,-500.207
83.1597,479.213
-50.6795,-552.453
-74.2555,499.477
72.717,-529.068
-156.453,421.884
109.946,-390.455
-149.646,221.637
65.6023,-135.871
-79.8991,-71.5348
-12.7538,172.565
-12.3374,-366.621
-50.4534,423.799
-19.8283,-545.637
10.5541,508.374
-133.219,-523.02
164.677,377.396
-306.639,-294.622
328.782,73.4914
-429.856,54.5218
381.796,-285.963
-390.972,388.893
241.495,-563.489
-154.777,584.883
-69.5071,-662.697
196.451,582.604
-417.363,-564.58
494.581,403.347
-623.717,-325.802
578.113,130.982
-569.584,-47.3368
390.46,-127.172
-271.375,167.488
20.3409,-280.936
121.956,249.148
-344.676,-287.007
411.927,184.011
-524.45,-162.593
462.786,18.7967
-446.279,20.1055
273.282,-155.611
-177.427,160.893
-34.2214,-241.053
125.938,175.898
-295.086,-179.602
315.734,42.4388
-398.429,10.9538
331.435,-181.419
-338.139,238.513
216.361,-381.49
-194.577,383.075
70.9183,-450.217
-69.9522,366.844
-17.0928,-352.917
-26.0521,205.059
-17.4446,-153.429
-62.2127,0.510996
44.1454,23.1503
-136.76,-120.352
120.105,70.656
-205.083,-90.0299
174.866,-28.1005
-243.242,55.7684
195.432,-191.675
-246.22,205.622
180.954,-300.177
-214.155,254.392
131.116,-283.7
-147.023,181.121
48.8,-174.399
-54.098,64.7398
-47.3591,-82.2509
35.5696,24.129
-119.77,-110.814
80.938,126.026
-131.646,-275.572
58.3734,330.296
-80.6061,-487.494
-8.07262,515.631
-17.6404,-616.307
-45.574,568.195
-26.8981,-587.017
26.8328,466.685
-170.095,-436.222
237.048,298.201
-431.311,-283.873
522.341,191.103
-706.304,-240.396
750.306,214.968
-854.083,-319.734
794.025,324.574
-783.609,-426.097
615.287,392.71
-518.276,-426.825
297.757,308.911
-190.413,-257.405
2.25922,69.6333
36.0502,21.607
-130.418,-210.019
65.9621,261.077
-65.5051,-374.438
-70.688,328.143
109.008,-338.66
-244.543,201.862
245.847,-149.631
-316.407,-12.1349
237.733,48.848
-228.365,-159.732
84.1816,122.138
-34.8396,-151.711
-117.805,43.5159
144.122,-28.7738
-248.006,-87.0092
209.951,69.3037
-246.228,-117.052
149.498,7.0751
-145.669,45.5798
32.783,-246.235
-37.0435,363.51
-48.0869,-590.843
4.69119,691.449
-49.4427,-860.623
-25.7507,870.141
-3.28005,-928.815
-67.8703,824.334
15.8139,-780.981
-49.9412,598.894
-45.0533,-509.928
50.3017,316.09
-172.171,-245.688
185.172,93.0083
-292.631,-76.3605
270.121,-20.1441
-325.845,-13.3228
243.042,-44.6193
-238.852,-13.8528
105.051,-31.4692
-65.402,-30.6227
-84.659,-15.8116
121.069,-44.2436
-251.18,-2.8388
255.959,-58.2824
-348.827,12.4532
316.58,-72.3262
-377.163,19.9371
319.929,-66.106
-363.276,-7.12844
295.275,-13.2731
-332.038,-86.4339
259.232,87.7866
-291.243,-199.089
213.206,197.743
-240.264,-290.353
159.259,255.727
-187.336,-304.996
112.827,223.938
-153.137,-231.839
95.212,122.227
-153.44,-120.141
110.624,21.5981
-176.773,-50.2244
131.168,-3.16258
-182.195,-76.9575
110.126,71.874
-127.137,-187.94
19.654,199.377
-7.33763,-308.911
-116.026,291.246
125.117,-353.584
-223.574,278.216
187.453,-281.577
-225.841,155.104
123.618,-122.638
-100.653,-19.975
-47.3475,48.0968
91.6804,-168.568
-231.548,162.125
238.013,-242.385
-315.126,196.794
243.147,-244.279
-238.091,175.267
92.8226,-208.998
-34.3347,133.846
-137.119,-165.455
192.01,88.2068
-332.722,-114.548
336.843,27.3821
-416.788,-39.8699
360.997,-62.2876
-391.359,61.7155
302.566,-168.137
-318.441,160.456
231.167,-246.609
-258.49,206.335
184.609,-251.162
-219.468,166.688
141.696,-171.543
-159.418,58.3387
53.8437,-51.2281
-39.6699,-54.301
-92.7487,34.5307
119.13,-97.7658
-241.495,26.8328
232.034,-38.2042
-294.693,-76.9361
209.276,95.0199
-192.011,-220.22
37.5032,227.483
23.5685,-322.759
-185.543,285.542
212.657,-328.143
-301.667,237.023
226.85,-230.862
-201.21,100.937
18.7269,-68.6546
88.0312,-74.1211
-309.426,107.139
404.328,-240.724
-563.586,257.038
555.884,-368.332
-589.68,357.789
455.963,-437.729
-386.07,390.788
190.079,-428.739
-110.861,334.381
-39.9423,-320.977
28.3944,174.478
-60.8028,-112.878
-73.0824,-72.0838
142.009,156.445
-334.848,-343.402
406.779,405.891
-543.735,-546.791
509.403,541.883
-508.273,-599.906
329.266,504.842
-204.051,-474.865
-54.533,303.3
198.825,-216.255
-411.133,12.5023
451.198,79.5481
-519.74,-262.109
402.55,310.673
-329.132,-433.508
111.298,413.305
3.20701,-465.636
-195.698,379.724
224.343,-376.29
-288.127,248.056
171.336,-217.642
-102.535,78.3213
-106.643,-52.2657
207.843,-68.3891
-381.121,63.128
383.04,-141.976
-411.021,87.198
248.27,-112.361
-123.15,4.09932
-151.726,18.9589
325.707,-164.82
-575.286,209.839
652.437,-358.162
-749.392,384.26
644.094,-493.007
-560.174,462.499
306.598,-503.92
-131.935,403.619
-140.534,-381.8
261.068,233.147
-418.379,-184.063
385.458,32.1243
-380.084,-2.69206
205.13,-111.565
-103.493,93.259
-106.169,-159.343
177.218,101.913
-299.684,-145.456
246.055,86.1629
-232.003,-148.326
57.1061,123.635
39.6374,-228.395
-243.44,244.379
310.884,-378.014
-434.062,403.228
386.049,-522.27
-381.527,509.479
217.661,-572.121
-129.967,493.242
-70.7989,-490.837
145.196,358.604
-288.651,-323.004
276.423,182.341
-323.901,-162.904
227.33,58.101
-219.773,-85.6189
108.268,28.3266
-127.696,-93.6112
77.7216,56.4082
-178.332,-120.176
209.978,60.737
-373.157,-87.0568
432.642,-16.074
-580.335,29.1514
581.31,-157.512
-636.68,174.553
527.829,-282.825
-476.051,257.904
282.772,-309.105
-185.204,222.001
-6.58764,-217.102
55.7501,90.0795
-161.515,-68.3551
103.454,-50.1198
-101.163,40.7599
-45.4174,-112.992
100.225,52.6266
-253.859,-80.3463
269.519,-8.27737
-345.803,-13.6434
260.978,-57.0008
-232.767,-2.77954
58.8959,-18.491
26.8328,-91.0251
-216.987,108.186
276.118,-235.048
-403.3,242.614
376.261,-332.271
-411.191,279.767
303.442,-295.796
-283.915,168.215
156.995,-120.324
-155.351,-49.3166
77.7654,110.614
-145.254,-263.34
141.365,281.067
-271.397,-371.735
305.789,319.908
-441.828,-345.171
448.446,242.157
-528.013,-237.114
459.923,126.854
-460.163,-135.173
322.132,52.5854
-273.473,-94.2725
114.721,41.7341
-74.9487,-102.646
-49.5746,54.0179
38.5923,-102.86
-107.181,29.3134
46.5004,-46.4938
-80.7358,-57.7831
6.03936,62.8375
-46.5866,-174.984
-6.29197,170.534
-63.1595,-256.175
36.2108,211.779
-119.2,-249.952
86.7553,157.584
-142.893,-154.006
64.8756,31.3207
-63.9176,-11.7594
-72.2984,-112.24
120.938,120.36
-283.789,-223.571
330.694,205.481
-460.846,-280.562
446.85,234.814
-495.66,-283.726
391.349,213.118
-354.073,-237.649
180.583,142.404
-101.047,-142.102
-82.0678,23.1308
138.018,-2.79206
-268.826,-129.07
252.365,151.61
-301.802,-272.328
206.743,269.525
-190.759,-352.242
50.9692,302.81
-14.6217,-336.289
-121.535,241.979
-316.612,18.0601
184.804,30.7115
-193.026,41.2344
142.118,-16.5698
-251.878,105.51
300.879,-87.9733
-485.936,173.177
566.514,-141.89
-728.141,205.752
729.32,-148.951
-765.489,186.809
614.365,-106.714
-496.503,126.117
216.05,-33.169
-16.3829,44.7681
-283.429,52.4356
435.828,-43.3873
-629.143,142.938
633.459,-136.607
-661.753,238.556
511.234,-232.379
-419.521,329.479
201.559,-310.565
-102.718,384.899
-65.4576,-332.621
71.1934,364.567
-123.906,-264.754
16.0031,249.843
20.3386,-110.78
-175.616,71.062
209.276,72.9687
-313.455,-95.0618
258.629,199.579
-254.959,-164.651
94.2931,202.221
-7.36607,-100.077
-198.057,80.3042
282.809,60.4591
-439.483,-94.1985
437.661,222.415
-485.103,-219.728
369.903,294.36
-318.132,-230.553
132.663,247.286
-48.3536,-138.685
-130.317,130.881
173.827,-21.0647
-288.429,33.792
258.274,39.602
-303.403,16.5163
219.247,16.6649
-232.699,67.2196
140.739,-42.9076
-166.754,114.511
100.409,-59.2413
-155.877,87.9609
113.835,12.434
-181.584,-20.4406
136.325,139.79
-185.732,-142.877
110.822,231.98
-125.432,-183.134
17.5846,206.768
-7.41437,-90.0574
-112.724,55.4041
121.045,99.571
-226.296,-145.644
210.008,283.38
-285.507,-287.14
239.042,365.782
-287.795,-305.028
220.349,325.887
-254.506,-224.59
178.04,228.919
-207.142,-136.8
127.954,172.347
-155.711,-125.277
76.687,208.701
-107.337,-200.88
35.835,305.447
-80.4984,-295.161
30.4996,373.306
-103.584,-317.529
86.4118,340.202
-192.388,-230.33
202.614,211.496
-324.729,-81.3576
335.074,67.7097
-438.679,32.9526
412.223,0.829761
-464.27,44.6356
377.838,40.2383
-369.637,-30.762
231.225,128.807
-186.685,-106.983
32.4018,170.15
6.1677,-99.0412
-134.953,110.092
134.004,3.42334
-216.82,-14.3303
171.551,122.878
-218.714,-101.303
151.055,155.559
-190.464,-68.9478
127.752,61.7301
-180.226,68.1449
132.683,-88.5311
-196.51,195.019
152.14,-156.083
-209.222,175.29
149.504,-35.2366
-186.659,-42.7323
108.141,257.904
-133.515,-373.975
54.6942,581.413
-92.9218,-643.105
38.2614,757.077
-106.655,-700.899
80.3569,691.77
-166.637,-527.396
140.246,442.33
-204.091,-245.613
133.175,175.02
-135.881,-34.1536
-2.56634,47.8022
60.3585,-1.58888
-238.007,100.828
301.381,-113.936
-443.263,234.585
428.372,-227.305
-455.814,290.313
303.643,-200.157
-189.534,172.155
-87.51,-1.69976
289.926,-78.9359
-603.299,262.511
781.919,-312.205
-1012.11,424.29
1057.92,-372.743
-1123.13,369.791
994.224,-207.473
-898.869,114.855
645.193,103.379
-476.879,-211.787
210.081,406.357
-87.4971,-458.782
-84.2324,576.882
78.6206,-546.318
-109.114,588.232
-30.1215,-498.512
107.617,503.797
-316.373,-400.199
418.816,409.908
-608.903,-321.447
656.244,348.364
-766.452,-271.641
722.973,300.12
-745.054,-213.86
627.514,224.549
-597.274,-117.92
452.499,112.549
-419.284,-0.383674
291.59,3.81908
-289.131,84.898
198.611,-46.8679
-232.786,96.4785
172.561,-23.1522
-226.532,49.3647
173.201,29.5683
-220.383,10.979
147.186,36.0404
-163.185,47.3348
50.2687,-44.2746
-21.7797,161.773
-135.652,-173.138
203.046,278.785
-387.512,-250.314
463.742,291.957
-633.285,-184.211
667.073,143.802
-765.754,34.9333
703.074,-122.658
-686.616,316.045
500.943,-382.124
-367.379,520.016
85.5042,-504.854
109.198,548.019
-406.131,-438.79
563.997,401.978
-773.005,-237.176
799.748,174.638
-848.771,-13.7535
705.688,-20.712
-596.131,138.776
325.784,-126.91
-136.266,205.825
-157.333,-169.974
312.06,243.806
-519.782,-220.684
551.667,319.578
-618.565,-325.331
512.417,447.32
-463.308,-461.882
277.867,572.862
-194.146,-555.262
19.0513,616.121
16.4083,-537.529
-118.074,536.049
70.8415,-403.785
-96.6327,365.758
-6.27862,-219.271
7.54714,190.267
-106.665,-72.5622
77.2758,84.9871
-127.952,-12.1344
44.4681,63.4246
-48.0471,-15.7914
-64.8922,74.2933
66.5292,-15.6401
-159.074,48.7755
118.685,42.482
-155.979,-40.4033
58.1884,152.593
-47.4289,-154.784
-79.4142,251.487
94.286,-219.476
-199.197,268.273
169.996,-182.673
-216.821,181.655
126.301,-59.0449
-119.961,40.658
-5.70812,76.3671
22.6529,-67.0527
-132.361,139.068
109.594,-75.2647
-162.936,92.6573
77.2119,16.808
-72.2104,-28.9475
-56.8871,147.824
82.5922,-149.052
-205.994,240.147
200.447,-203.001
-272.273,252.897
203.527,-179.427
-211.213,204.026
88.2775,-119.789
-61.0478,148.478
-71.2665,-80.4522
80.1127,132.4
-168.427,-88.4198
113.829,159.081
-128.516,-123.751
1.07239,190.567
45.2432,-139.175
-212.284,180.553
270.098,-99.1047
-417.661,111.48
426.384,-7.53104
-500.702,8.09252
420.887,94.8108
-402.492,-80.4984
237.735,159.278
-153.389,-114.419
-49.3114,160.954
137.986,-86.7274
-309.992,110.368
336.001,-21.7649
-420.573,39.8336
344.877,46.8396
-325.954,-21.7452
157.835,99.1291
-69.1233,-65.0264
-137.439,135.351
228.575,-96.5909
-401.562,163.873
427.856,-121.948
-513.529,183.785
441.682,-132.2
-431.25,179.068
277.619,-107.393
-209.731,130.684
29.3524,-34.8661
32.5982,37.1911
-176.893,72.5436
179.086,-73.8631
-249.197,175.11
173.27,-155.825
-171.404,226.423
37.829,-170.393
2.14481,203.426
-152.56,-114.789
189.728,125.493
-321.965,-28.7338
331.389,47.3122
-432.36,26.3362
412.057,27.2966
-488.023,4.74198
448.322,90.3942
-509.206,-92.8831
455.901,209.634
-501.232,-216.84
427.496,320.099
-446.044,-297.249
339.775,358.276
-322.851,-287.449
182.786,302.148
-139.316,-193.717
-14.6508,185.025
55.3447,-70.2817
-188.164,72.0029
190.547,19.2
-272.003,12.9084
216.419,48.9198
-241.037,3.57115
137.426,53.3903
-129.105,-15.2085
11.3958,105.482
-8.38715,-115.288
-87.2619,260.174
56.7995,-320.608
-114.521,500.707
48.8922,-570.721
-80.3151,727.753
1.13201,-739.821
-32.7518,807.439
-34.3799,-707.599
-16.9185,654.311
-28.4094,-440.678
-41.3518,296.952
6.99705,-29.9618
-78.3835,-121.212
37.1821,347.468
-96.666,-414.647
43.6542,525.206
-97.0378,-461.494
48.2696,444.86
-118.563,-275.882
98.4857,190.502
-204.917,2.14444
221.166,-64.9939
-355.167,195.338
381.336,-168.895
-500.692,199.777
484.449,-81.5442
-535.308,43.9779
431.372,108.654
-386.796,-142.679
194.118,257.347
-82.622,-229.115
-141.944,271.934
241.495,-178.622
-407.791,177.919
407.487,-72.9167
-444.054,96.0198
301.355,-46.5436
-203.061,146.276
-46.8937,-179.014
208.156,349.044
-466.328,-424.04
578.704,596.716
-737.275,-630.086
713.662,720.233
-719.987,-641.205
550.68,605.981
-439.722,-408.461
198.919,280.942
-72.3084,-32.6829
-127.224,-95.3571
163.732,293.507
-240.261,-328.722
142.002,406.184
-94.8352,-312.038
-95.3158,271.677
187.398,-89.0564
-368.401,2.04865
399.435,180.139
-478.515,-222.181
384.754,324.418
-338.088,-266.084
139.749,264.337
-28.2431,-114.521
-183.315,46.5447
253.226,136.708
-374.403,-203.759
319.361,355.738
-301.006,-369.387
114.266,456.241
6.87683,-403.425
-251.238,430.886
376.033,-330.897
-570.083,324.851
599.256,-203.207
-668.062,183.439
562.325,-51.5192
-507.354,21.4072
307.131,122.306
-199.544,-164.391
-6.31006,316.595
75.4295,-358.592
-208.733,497.024
186.267,-508.024
-226.127,597.574
124.487,-544.768
-111.654,562.143
-9.93329,-438.074
10.5131,395.572
-94.5601,-232.752
43.9598,179.702
-77.0822,-37.4184
-10.8922,33.8624
-8.43723,37.0008
-64.9562,41.8673
4.0338,-51.3826
-16.0378,195.594
-114.446,-244.692
166.437,396.078
-342.193,-418.465
410.729,513.13
-569.398,-457.264
588.365,463.714
-671.983,-322.347
601.933,257.716
-596.416,-68.628
450.697,-15.4023
-393.772,195.03
226.964,-244.295
-179.582,370.505
47.6383,-356.045
-50.7121,416.745
-27.2917,-342.348
-21.1939,353.955
-29.4435,-244.098
-23.2022,234.305
-46.3305,-115.73
30.3044,107.482
-144.852,1.96852
170.897,4.14938
-313.617,87.3866
345.676,-60.8686
-468.455,130.225
456.158,-80.4984
-516.835,126.771
435.256,-55.8211
-431.903,84.9622
303.424,-3.32891
-279.3,30.1528
160.498,44.5568
-175.242,-2.21772
117.834,55.1858
-205.611,11.2388
219.755,20.1051
-364.643,60.6506
410.991,-32.5084
-557.05,103.414
572.764,-52.9513
-660.976,92.2499
600.619,-6.2151
-606.194,12.4654
468.824,97.7325
-413.607,-101.888
238.946,206.482
-172.893,-190.022
12.3386,263.206
19.9699,-211.232
-134.907,252.63
118.286,-179.91
-188.695,216.731
137.514,-157.251
-186.034,222.662
125.423,-200.764
-174.41,303.565
120.251,-308.601
-177.568,418.647
130.341,-405.082
-191.425,469.155
144.71,-386.082
-204.315,366.017
156.045,-196.828
-215.712,102.949
169.828,114.398
-233.46,-220.848
190.94,410.633
-254.227,-451.263
204.502,545.138
-251.596,-472.961
176.533,453.143
-191.532,-282.472
82.5414,192.765
-68.5783,10.7249
-56.9775,-94.0086
68.6389,256.134
-169.139,-272.887
132.97,356.591
-167.327,-297.258
55.3986,319.758
-16.156,-222.754
-154.264,234.505
225.103,-151.514
-391.921,195.129
420.994,-151.894
-511.234,232.379
438.437,-213.809
-415.912,300.775
236.459,-268.952
-130.14,325.928
-96.6625,-254.072
205.929,269.751
-390.446,-164.201
418.739,160.776
-496.453,-54.3284
409.075,67.7341
-380.364,8.5381
211.927,41.1558
-138.87,1.13496
-32.4982,72.5404
69.6497,-39.0026
-175.443,104.624
131.22,-48.6717
-155.721,83.4736
45.1996,3.53647
-29.6526,8.54569
-88.9591,85.7777
81.2531,-61.6668
-151.727,124.795
81.7253,-54.7319
-88.4169,65.0213
-34.8268,54.9441
61.776,-81.7825
-194.556,218.221
207.569,-236.549
-308.182,339.619
279.186,-304.31
-337.417,341.661
274.017,-238.78
-311.201,217.026
241.408,-71.9946
-283.932,30.1862
224.922,111.828
-275.66,-130.702
214.624,236.297
-247.798,-213.496
152.264,280.407
-137.2,-228.481
-12.8563,279.444
78.3162,-224.831
-263.309,283.126
338.34,-240.234
-501.243,308.061
521.408,-266.615
-601.343,324.05
520.407,-259.733
-494.847,284.556
319.244,-183.515
-223.926,174.879
13.9604,-51.2089
75.276,36.8792
-239.988,72.289
252.154,-52.3431
-320.133,111.673
230.762,-33.6749
-207.473,35.9492
49.9488,88.6965
9.71002,-114.762
-168.463,244.479
196.338,-251.21
-297.135,340.041
250.936,-290.624
-272.898,316.613
153.831,-206.977
-117.391,183.845
-40.3677,-42.4578
94.0945,8.11029
-249.206,124.186
284.09,-132.435
-408.996,227.16
407.086,-192.985
-492.423,246.927
450.553,-178.918
-496.503,209.388
415.776,-129.52
-423.012,158.994
303.703,-86.7499
-273.409,129.422
119.713,-72.8173
-61.3019,130.917
-110.572,-87.6871
173.742,156.14
-334.466,-119.977
369.754,192.348
-487.105,-157.171
466.861,227.67
-521.572,-187.629
437.675,250.051
-433.998,-198.667
302.568,246.888
-266.407,-179.548
119.878,211.924
-86.3694,-131.306
-41.1822,155.632
42.207,-74.5101
-127.457,107.257
80.4226,-43.4298
-115.893,100.61
21.1258,-65.0171
-14.3067,149.733
-114.293,-136.052
143.868,232.613
-282.002,-217.648
306.413,298.813
-424.181,-255.77
413.843,299.889
-484.898,-216.247
420.003,222.387
-434.279,-109.189
316.959,98.5405
-289.839,16.6101
147.865,-14.9649
-116.516,106.672
-8.47034,-75.3777
4.15028,136.984
-80.4984,-80.4984
22.6938,125.684
-49.9338,-63.1187
-43.9233,111.565
33.2187,-58.3251
-121.219,117.417
83.7359,-71.0968
-129.79,129.297
44.3093,-72.2366
-47.1262,110.515
-66.4439,-27.7792
68.7729,40.2456
-161.126,61.7639
117.832,-55.7542
-147.459,147.003
35.8687,-111.692
-5.33845,157.493
-145.004,-66.6006
182.75,55.4614
-304.013,83.6734
278.297,-124.876
-310.375,268.86
183.911,-286.633
-120.97,380.666
-77.4319,-328.534
175.046,343.179
-362.584,-214.86
403.161,169.258
-494.841,-7.16828
414.959,-39.335
-380.244,168.454
187.871,-152.827
-72.079,200.391
-157.874,-96.9503
263.178,64.8168
-438.191,97.0821
455.074,-156.825
-524.32,311.052
436.293,-329.348
-418.36,415.533
273.399,-350.794
-234.851,352.959
104.467,-217.219
-108.055,173.007
35.1799,-22.7615
-97.684,-2.38294
72.3952,104.061
-162.261,-60.2215
140.728,84.992
-213.294,29.9309
160.98,-57.7502
-199.888,197.291
122.04,-217.018
-152.257,316.492
86.8765,-270.215
-149.521,288.054
129.976,-157.387
-241.359,101.454
261.336,80.5962
-392.047,-157.155
403.903,325.331
-497.339,-354.875
447.269,449.055
-464.147,-387.552
336.52,385.793
-289.358,-236.04
123.605,164.907
-71.8974,27.0688
-63.5646,-108.949
55.6643,280.248
-113.446,-314.228
24.5077,417.96
-13.0799,-374.382
-120.7,400.892
145.286,-289.941
-259.93,266.35
239.244,-127.008
-294.028,97.7875
213.295,26.6558
-221.927,-25.3765
119.581,110.39
-135.95,-68.0124
68.5227,116.943
-138.213,-48.5935
128.953,84.4785
-246.26,-16.2646
260.233,63.3131
-367.292,-13.2874
335.409,80.5369
-366.639,-47.6848
241.495,124.957
-179.109,-92.51
-21.8187,160.18
126.639,-109.825
-327.155,154.702
387.451,-81.1225
-506.85,106.948
464.496,-22.3556
-479.463,47.5892
351.432,26.7312
-316.612,18.0601
184.804,30.7115
-193.026,41.2344
142.118,-16.5698
-251.878,105.51
300.879,-87.9733
-485.936,173.177
566.514,-141.89
-728.141,205.752
729.32,-148.951
-765.489,186.809
614.365,-106.714
-496.503,126.117
216.05,-33.169
-16.3829,44.7681
-283.429,52.4356
435.828,-43.3873
-629.143,142.938
633.459,-136.607
-661.753,238.556
511.234,-232.379
-419.521,329.479
201.559,-310.565
-102.718,384.899
-65.4576,-332.621
71.1934,364.567
-123.906,-264.754
16.0031,249.843
20.3386,-110.78
-175.616,71.062
209.276,72.9687
-313.455,-95.0618
258.629,199.579
-254.959,-164.651
94.2931,202.221
-7.36607,-100.077
-198.057,80.3042
282.809,60.4591
-439.483,-94.1985
437.661,222.415
-485.103,-219.728
369.903,294.36
-318.132,-230.553
132.663,247.286
-48.3536,-138.685
-130.317,130.881
173.827,-21.0647
-288.429,33.792
258.274,39.602
-303.403,16.5163
219.247,16.6649
-232.699,67.2196
140.739,-42.9076
-166.754,114.511
100.409,-59.2413
-155.877,87.9609
113.835,12.434
-181.584,-20.4406
136.325,139.79
-185.732,-142.877
110.822,231.98
-125.432,-183.134
17.5846,206.768
-7.41437,-90.0574
-112.724,55.4041
121.045,99.571
-226.296,-145.644
210.008,283.38
-285.507,-287.14
239.042,365.782
-287.795,-305.028
220.349,325.887
-254.506,-224.59
178.04,228.919
-207.142,-136.8
127.954,172.347
-155.711,-125.277
76.687,208.701
-107.337,-200.88
35.835,305.447
292.397,98.0418
-437.572,-242.865
436.897,460.511
-504.415,-510.969
430.207,594.477
-437.843,-494.8
323.982,437.436
-315.028,-228.348
206.579,108.443
-220.576,109.956
145.764,-189.073
-196.174,327.848
153.011,-305.135
-224.409,338.321
188.223,-222.943
-252.197,188.405
196.619,-35.9093
-233.85,-6.07124
149.977,142.724
-163.166,-155.259
64.1923,259.212
-73.9106,-244.314
-16.6869,331
-11.0178,-309.52
-56.1843,396.845
4.97106,-377.155
-53.8593,460.714
-6.2423,-426.425
-45.4511,482.332
-0.360272,-408.991
-74.3889,419.767
55.627,-303.018
-155.47,280.537
153.855,-147.631
-258.049,129.722
245.295,-21.3133
-322.963,42.4791
271.329,21.1991
-303.312,39.7152
206.358,-0.805873
-200.935,64.4926
81.0636,-4.11729
-71.5864,25.4552
-32.1688,89.5702
7.4465,-122.912
-64.129,279.102
-13.0571,-328.103
5.7574,466.65
-121.271,-463.01
135.191,519.076
-251.788,-414.52
247.212,367.012
-329.788,-173.561
282.493,67.5173
-322.004,143.084
239.626,-220.71
-258.79,360.941
174.702,-337.173
-211.075,361.39
159.687,-226.016
-237.703,161.346
228.411,25.7932
-340.087,-97.0848
348.368,245.367
-456.523,-239.591
438.761,286.053
-500.779,-170.887
422.646,118.272
-418.315,70.1109
277.05,-159.376
-221.348,343.524
46.9297,-390.106
20.3322,501.518
-184.82,-457.902
223.978,476.092
-347.857,-350.037
340.675,307.575
-418.975,-149.348
371.957,104.919
-418.819,28.0764
348.827,-26.8328
-379.009,102.748
295.084,-42.6628
-310.326,66.7012
207.693,31.6644
-199.658,-28.4436
70.8295,129.203
-37.6601,-111.586
-109.649,184.759
148.633,-131.157
-284.073,165.166
290.819,-74.2183
-374.258,76.9881
313.484,35.8271
-321.384,-43.4899
186.729,154.537
-132.67,-148.799
-42.9861,236.698
110.957,-201.167
-271.423,256.73
297.687,-191.031
-396.74,223.347
351.755,-145.411
-380.876,179.165
277.684,-116.906
-268.086,178.612
149.381,-152.05
-146.547,250.537
51.6127,-253.972
-81.1217,367.902
17.3244,-366.026
-67.7354,450.653
8.27746,-396.212
-44.2476,410.086
-45.9748,-275.727
50.3713,212.292
-180.894,-15.9326
214.889,-82.746
-354.949,279.545
372.395,-340.911
-468.579,465.691
418.879,-429.246
-433.471,444.01
299.802,-301.505
-241.15,230.236
56.6101,-34.9425
22.6258,-47.8646
-194.875,212.151
232.283,-227.174
-341.88,298.836
308.295,-212.495
-352.453,191.558
271.621,-37.2636
-295.66,-15.468
225.335,160.213
-287.873,-164.02
275.786,229.138
-404.046,-136.362
451.325,104.274
-619.904,70.2894
679.421,-155.734
-828.574,347.328
839.574,-411.799
-919.321,548.892
852.206,-534.813
-858.839,581.825
736.084,-479.325
-713.284,451.147
590.546,-294.851
-594.333,238.045
516.388,-77.6317
-571.087,36.9512
536.91,93.5504
-616.61,-97.4985
581.181,190.384
-631.7,-159.677
543.768,222.235
-528.517,-164.744
375.055,202.035
-308.704,-118.74
130.455,128.786
-72.6071,-17.8707
-63.4379,3.17773
51.9073,124.624
-103.817,-142.753
9.42192,255.777
3.71382,-238.487
-131.573,296.519
138.48,-209.74
-219.804,192.54
147.186,-36.0404
-130.141,-33.4631
-41.1678,214.485
137.699,-274.005
-352.411,409.025
445.276,-390.93
-606.363,426.684
601.605,-301.78
-635.003,239.201
492.045,-39.6934
-398.53,-61.8977
160.179,258.448
-17.9518,-315.383
